Date,High,Low,Open,Close,Volume,Adj Close
20/04/2020,178.75,174.9900055,176.6300049,175.0599976,36669600,174.5737915
21/04/2020,173.6699982,166.1100006,173.5,167.8200073,56203700,167.3539124
22/04/2020,174,170.8200073,171.3899994,173.5200043,34651600,173.0380859
23/04/2020,175.0599976,170.9100037,174.1100006,171.4199982,32790800,170.9439087
24/04/2020,174.5599976,170.7100067,172.0599976,174.5500031,34305300,174.0652161
27/04/2020,176.8999939,173.3000031,176.5899963,174.0500031,33194400,173.5666046
28/04/2020,175.6699982,169.3899994,175.5899963,169.8099976,34392700,169.3383789
29/04/2020,177.6799927,171.8800049,173.2200012,177.4299927,51286600,176.9372101
30/04/2020,180.3999939,176.2299957,180,179.2100067,53661300,178.7122803
01/05/2020,178.6399994,174.0099945,175.8000031,174.5700073,39370500,174.0851746
04/05/2020,179,173.8000031,174.4900055,178.8399963,30372900,178.3432922
05/05/2020,183.6499939,179.8999939,180.6199951,180.7599945,36839200,180.2579651
06/05/2020,184.1999969,181.6300049,182.0800018,182.5399933,32139300,182.03302
07/05/2020,184.5500031,182.5800018,184.1699982,183.6000061,28316000,183.0900879
08/05/2020,185,183.3600006,184.9799957,184.6799927,30912600,184.1670685
11/05/2020,187.5099945,182.8500061,183.1499939,186.7400055,30809400,186.2213593
12/05/2020,187.0399933,182.3000031,186.8000031,182.5099945,32038200,182.0030975
13/05/2020,184.0500031,176.5399933,182.5500031,179.75,44711500,179.2507782
14/05/2020,180.6900024,175.6799927,177.5399933,180.5299988,41873900,180.0286102
15/05/2020,187.0599976,177,179.0599976,183.1600037,46610400,182.6513062
18/05/2020,186.1999969,183.9600067,185.75,184.9100037,35306600,184.3964386
19/05/2020,186.6000061,183.4900055,185.0299988,183.6300049,26799100,183.1199951
20/05/2020,185.8500061,183.9400024,184.8099976,185.6600037,31261300,185.6600037
21/05/2020,186.6699982,183.2899933,185.3999939,183.4299927,29119500,183.4299927
22/05/2020,184.4600067,182.5399933,183.1900024,183.5099945,20826900,183.5099945
26/05/2020,186.5,181.1000061,186.3399963,181.5700073,36073600,181.5700073
27/05/2020,181.9900055,176.6000061,180.1999969,181.8099976,39517100,181.8099976
28/05/2020,184.1499939,180.3800049,180.7400055,181.3999939,33810200,181.3999939
29/05/2020,184.2700043,180.4100037,182.7299957,183.25,42146700,183.25
01/06/2020,183,181.4600067,182.5399933,182.8300018,22622400,182.8300018
02/06/2020,185,181.3500061,184.25,184.9100037,30794600,184.9100037
03/06/2020,185.9400024,183.5800018,184.8200073,185.3600006,27311000,185.3600006
04/06/2020,185.8399963,182.3000031,184.3000031,182.9199982,28761800,182.9199982
05/06/2020,187.7299957,182.0099945,182.6199951,187.1999969,39893600,187.1999969
08/06/2020,188.5500031,184.4400024,185.9400024,188.3600006,33211600,188.3600006
09/06/2020,190.6999969,187.2599945,188,189.8000031,29783900,189.8000031
10/06/2020,198.5200043,191.0099945,191.1300049,196.8399963,43872300,196.8399963
11/06/2020,195.7599945,186.0700073,193.1300049,186.2700043,52854700,186.2700043
12/06/2020,191.7200012,185.1799927,190.5399933,187.7400055,43345700,187.7400055
15/06/2020,190.8200073,184.0099945,184.5800018,188.9400024,32770200,188.9400024
16/06/2020,195.5800018,191.4600067,192.8899994,193.5700073,42556700,193.5700073
17/06/2020,196.3200073,193.6900024,195.0299988,194.2400055,25655900,194.2400055
18/06/2020,196.4900055,194,194,196.3200073,23061600,196.3200073
19/06/2020,199.2899933,194.3699951,198.5899963,195.1499939,44441100,195.1499939
22/06/2020,200.7599945,195.2299957,195.7899933,200.5700073,32818900,200.5700073
23/06/2020,203.9499969,201.4299927,202.0899963,201.9100037,30917400,201.9100037
24/06/2020,203.25,196.5599976,201.6000061,197.8399963,36740600,197.8399963
25/06/2020,200.6100006,195.4700012,197.8000031,200.3399963,27803900,200.3399963
26/06/2020,199.8899994,194.8800049,199.7299957,196.3300018,54675800,196.3300018
29/06/2020,198.5299988,193.5500031,195.7799988,198.4400024,26701600,198.4400024
30/06/2020,204.3999939,197.7400055,197.8800049,203.5099945,34310300,203.5099945
01/07/2020,206.3500061,201.7700043,203.1399994,204.6999969,32061200,204.6999969
02/07/2020,208.0200043,205,205.6799927,206.2599945,29315800,206.2599945
06/07/2020,211.1300049,208.0899963,208.8300018,210.6999969,31897600,210.6999969
07/07/2020,214.6699982,207.9900055,210.4499969,208.25,33600700,208.25
08/07/2020,213.2599945,208.6900024,210.0700073,212.8300018,33600000,212.8300018
09/07/2020,216.3800049,211.4700012,216.3300018,214.3200073,33121700,214.3200073
10/07/2020,214.0800018,211.0800018,213.6199951,213.6699982,26177600,213.6699982
13/07/2020,215.8000031,206.5,214.4799957,207.0700073,38135600,207.0700073
14/07/2020,208.8500061,202.0299988,206.1300049,208.3500061,37591800,208.3500061
15/07/2020,211.3300018,205.0299988,209.5599976,208.0399933,32179400,208.0399933
16/07/2020,205.6999969,202.3099976,205.3999939,203.9199982,29940700,203.9199982
17/07/2020,205.0399933,201.3899994,204.4700012,202.8800049,31635300,202.8800049
20/07/2020,212.3000031,203.0099945,205,211.6000061,36884800,211.6000061
21/07/2020,213.9400024,208.0299988,213.6600037,208.75,38105800,208.75
22/07/2020,212.3000031,208.3899994,209.1999969,211.75,49605700,211.75
23/07/2020,210.9199982,202.1499939,207.1900024,202.5399933,67457000,202.5399933
24/07/2020,202.8600006,197.5099945,200.4199982,201.3000031,39827000,201.3000031
27/07/2020,203.9700012,200.8600006,201.4700012,203.8500061,30160900,203.8500061
28/07/2020,204.6999969,201.7400055,203.6100006,202.0200043,23251400,202.0200043
29/07/2020,204.6499939,202.0099945,202.5,204.0599976,19632600,204.0599976
30/07/2020,204.4600067,199.5700073,201,203.8999939,25079600,203.8999939
31/07/2020,205.1000061,199.0099945,204.3999939,205.0099945,51248000,205.0099945
03/08/2020,217.6399994,210.4400024,211.5200043,216.5399933,78983000,216.5399933
04/08/2020,214.7700043,210.3099976,214.1699982,213.2899933,49280100,213.2899933
05/08/2020,215,211.5700073,214.8999939,212.9400024,28806400,212.9400024
